醫事機構代碼,醫事機構名稱,主責機構註記,醫事機構地址,醫事機構電話,生效起日,生效迄日,整合團隊代碼,整合團隊名稱
3541090101,蔡瑞頒診所,,臺南市柳營區光福里成功街２１０號,06 6224466,105/10/03,107/12/31,HM41010001,衛生福利部新營醫院
3541101298,德昌診所,,臺南市後壁區墨林里菁寮２００號,06 6623338,106/02/08,107/12/31,HM40030001,大林慈濟居家醫療照護整合計畫團隊
3541160082,徐春暉診所,,臺南市西港區慶安路９５之８號,06 7961193,105/10/04,107/12/31,HM21050001,部立臺南醫院居家醫療照護整合團隊
3541161114,千日好診所,,臺南市西港區西港里中山路３５０號,06 7954509,105/06/29,107/12/31,HM21050001,部立臺南醫院居家醫療照護整合團隊
3541200223,愛欣診所,,臺南市新市區新和里民權路２５號,06 5996996,105/10/04,107/12/31,HM21050001,部立臺南醫院居家醫療照護整合團隊
3541200232,宗詰診所,,臺南市新市區港墘里光華街３８號,06 5991829,105/10/04,107/12/31,HM21050001,部立臺南醫院居家醫療照護整合團隊
3541200269,忠孝內科診所,,臺南市新市區忠孝街１６５號,06 5893333,105/05/04,107/12/31,HM21050001,部立臺南醫院居家醫療照護整合團隊
3541201328,麗新診所,,臺南市新市區中正路２９３號,06 5995902,105/10/04,107/12/31,HM21050001,部立臺南醫院居家醫療照護整合團隊
3541210229,王民安診所,,臺南市安定區港口里２３５－０４號,06 5932793,105/10/04,107/12/31,HM21050001,部立臺南醫院居家醫療照護整合團隊
3541231255,雙美診所,,臺南市玉井區玉田里太子街３９巷８號,06 5746996,105/05/04,107/12/31,HM21050001,部立臺南醫院居家醫療照護整合團隊
3541241117,得安診所,,臺南市楠西區茄拔路１６７號,06 5753121,105/05/26,107/12/31,HM21050001,部立臺南醫院居家醫療照護整合團隊
3541280052,吳國榮聯合診所,,臺南市歸仁區後市里中山路二段５２號,06 2306239,105/10/04,107/12/31,HM21050001,部立臺南醫院居家醫療照護整合團隊
3541281693,陳沛仁家庭醫學科診所,,臺南市歸仁區民族北街１７巷２、６號,06 3308683,105/05/04,107/12/31,HM21050001,部立臺南醫院居家醫療照護整合團隊
3541310377,許崇哲耳鼻喉科診所,,臺南市永康區大橋里中山南路１２６號,06 2314815,105/05/04,107/12/31,HM21050001,部立臺南醫院居家醫療照護整合團隊
3541310680,仁祥診所,,臺南市永康區二王里中山南路５３６號,06 2012610,105/05/04,107/12/31,HM21050001,部立臺南醫院居家醫療照護整合團隊
3541310715,丞康小兒科診所,,臺南市永康區永康里中山北路３０號,06 2332400,105/05/04,107/12/31,HM21050001,部立臺南醫院居家醫療照護整合團隊
3541310733,鹽行診所,,臺南市永康區鹽洲里中正南路８５９號,06 2530465,105/05/04,107/12/31,HM21050001,部立臺南醫院居家醫療照護整合團隊
3541310797,永泰診所,,臺南市永康區埔園里四維街１２號,06 2310254,105/05/04,107/12/31,HM21050001,部立臺南醫院居家醫療照護整合團隊
3541310957,薛明佳骨外科診所,,臺南市永康區永大路二段２２３號,06 2735706,105/05/04,107/12/31,HM21050001,部立臺南醫院居家醫療照護整合團隊
3541311098,許進賢耳鼻喉科診所,,臺南市永康區民族路３７６號,06 2724321,105/05/04,107/12/31,HM21050001,部立臺南醫院居家醫療照護整合團隊
3541312415,顏大翔內科診所（顏大翔聯合診所）,,臺南市永康區大灣路８６８號,06 2730320,105/10/04,107/12/31,HM21050001,部立臺南醫院居家醫療照護整合團隊
3541312488,昕安內科診所,,臺南市永康區永大路二段１０１０、１０１２號,06 2725237,105/05/04,107/12/31,HM21050001,部立臺南醫院居家醫療照護整合團隊
3541312577,永大診所,,臺南市永康區永康里中山路１７號,06 2310932,105/05/04,107/12/31,HM21050001,部立臺南醫院居家醫療照護整合團隊
3541312620,怡人診所,,臺南市永康區復興路１５號,06 2720777,105/10/04,107/12/31,HM21050001,部立臺南醫院居家醫療照護整合團隊
3541312684,張大慶耳鼻喉科診所,,臺南市永康區永大路二段８３號,06 2730086,105/05/04,107/12/31,HM21050001,部立臺南醫院居家醫療照護整合團隊
3541312755,郭達霖家庭醫學科診所,,臺南市永康區大灣路８６８號,06 2730321,105/10/04,107/12/31,HM21050001,部立臺南醫院居家醫療照護整合團隊
3541312844,民麗骨科診所,,臺南市永康區聖龍街１５２號,06 2011032,105/05/04,107/12/31,HM21050001,部立臺南醫院居家醫療照護整合團隊
3541312899,三愛診所,,臺南市永康區建國里復國路６２號１樓,06 3130970,105/06/30,107/12/31,HM05310001,荷新整合性照護團隊
3542010054,王楩楠內兒科診所,,高雄市鳳山區瑞竹里光遠路８２號,07 7460334,105/07/28,107/12/31,HM02080001,國高總
3542010527,天健婦產科診所,,高雄市鳳山區三民里光明路９９號,07 7464570,105/07/28,107/12/31,HM02080001,國高總
3542010723,國民小兒科診所,,高雄市鳳山區縣口里中正路３７號,07 7427925,105/07/28,107/12/31,HM02080001,國高總
3542010769,安心婦產科診所,,高雄市鳳山區經武路８１號,07 7434086,105/07/28,107/12/31,HM02080001,國高總
3542010956,張簡精神科診所,,高雄市鳳山區老爺里五甲一路６００號,07 7632048,105/07/28,107/12/31,HM02080001,國高總
3542011006,呂忠勳診所,,高雄市鳳山區南京路４０７號,07 7675176,105/07/28,107/12/31,HM02080001,國高總
3542011364,錦明小兒科診所,,高雄市鳳山區自強二路１７１號,07 7683688,105/07/28,107/12/31,HM02080001,國高總
3542011506,韓台基診所,,高雄市鳳山區新甲里新富路３３３號,07 7662525,105/07/28,107/12/31,HM02080001,國高總
3542011800,鳳山全民診所,,高雄市鳳山區博愛路３２８號,07 7037038,105/07/28,107/12/31,HM02080001,國高總
3542012049,德恩診所,,高雄市鳳山區生明里王生明路１３３號,07 7194722,105/07/28,107/12/31,HM02080001,國高總
3542014016,吳外科骨科診所,,高雄市鳳山區中山西路１０２之９號,07 7465265,105/07/28,107/12/31,HM02080001,國高總
3542014794,鄭紹茂診所,,高雄市鳳山區五甲二路１８６號,07 7263828,105/07/28,107/12/31,HM02080001,國高總
3542014829,安安診所,,高雄市鳳山區五甲三路１１１號１樓,07 7689615,106/03/28,107/12/31,HM42010001,惠德醫院居家醫療團隊
3542015068,誠愛診所,,高雄市鳳山區誠愛路１號１樓,07 7556028,105/07/28,107/12/31,HM02080001,國高總
3542020069,翁仁茂診所,,高雄市岡山區公園西路三段１２３號,07 6260039,105/08/23,107/12/31,HM02080001,國高總
3542020069,翁仁茂診所,,高雄市岡山區公園西路三段１２３號,07 6260039,106/03/27,107/12/31,HM42020002,岡山居家醫療照護整合
3542020096,吳博明診所,,高雄市岡山區平安里平和路７９－１號,07 6212125,106/03/27,107/12/31,HM42020002,岡山居家醫療照護整合
3542020201,盧榮福內兒科診所,V,高雄市岡山區仁壽里仁壽路３９號,07 6261515,106/03/27,107/12/31,HM42020002,岡山居家醫療照護整合
3542020434,王宏育診所,,高雄市岡山區岡山路２６０號,07 6228972,106/03/27,107/12/31,HM42020002,岡山居家醫療照護整合
3542020498,鄧明壽診所,,高雄市岡山區壽華路３６號,07 6233316,106/03/27,107/12/31,HM42020002,岡山居家醫療照護整合
3542020550,簡耳鼻喉科診所,,高雄市岡山區壽華路４８號,07 6220660,106/03/27,107/12/31,HM42020002,岡山居家醫療照護整合
3542020676,黃子育診所,,高雄市岡山區前峰路３９號,07 6270101,106/03/27,107/12/31,HM42020002,岡山居家醫療照護整合
3542020729,振華診所,,高雄市岡山區公園西路二段１１１號,07 6268916,106/03/27,107/12/31,HM42020002,岡山居家醫療照護整合
3542020738,吳宗慶診所,,高雄市岡山區中山北路４７號,07 6229868,106/03/27,107/12/31,HM42020002,岡山居家醫療照護整合
3542021986,新博愛診所,,高雄市岡山區大德一路１５號１樓２樓,07 6215799,106/03/27,107/12/31,HM42020002,岡山居家醫療照護整合
3542022214,楊禮瑜診所,,高雄市岡山區柳橋東路３０號,07 6233598,106/03/27,107/12/31,HM42020002,岡山居家醫療照護整合
3542022303,黃仲達診所,,高雄市岡山區柳橋東路９－２號１樓,07 6297898,106/03/27,107/12/31,HM42020002,岡山居家醫療照護整合
3542022321,家佑診所,,高雄市岡山區大仁路１０９號１樓,07 6211919,106/03/27,107/12/31,HM42020002,岡山居家醫療照護整合
3542200272,蔡政達診所,,高雄市梓官區廣澤路２０號,07 6173295,105/10/13,107/12/31,HM02030001,國軍左營醫院
3542201466,梓安診所,,高雄市梓官區中正路７１號１樓,07 6177429,106/03/27,107/12/31,HM42020002,岡山居家醫療照護整合
3542211257,大嘉診所,,高雄市六龜區太平路１１４號,07 6895789,105/11/01,107/12/31,HM42030001,旗山區居家醫療照護團隊
3542241059,觀亭診所,,高雄市內門區觀亭里中正路１６８號,07 6674882,105/12/05,107/12/31,HM42030001,旗山區居家醫療照護團隊
3543040065,戴外科診所,,屏東縣恆春鎮城北里中正路１４８號,08 8892175,106/01/23,107/12/31,HM43040001,恆春半島居家醫療整合照護團隊
3543040092,邱外科診所,,屏東縣恆春鎮山腳里恆南路２０９號,08 8892797,106/01/23,107/12/31,HM43040001,恆春半島居家醫療整合照護團隊
3543040136,簡武正診所,,屏東縣恆春鎮城北里中正路２４０號,08 8896157,106/01/23,107/12/31,HM43040001,恆春半島居家醫療整合照護團隊
3543240538,安康診所,,屏東縣滿洲鄉滿州村中山路40號,08 8801928,106/01/23,107/12/31,HM43040001,恆春半島居家醫療整合照護團隊
3545051468,光鹽診所,V,花蓮縣吉安鄉中山路３段２８１號,03 8534305,105/09/30,107/12/31,HM45050001,光鹽醫療照顧團隊
3545051468,光鹽診所,,花蓮縣吉安鄉中山路３段２８１號,03 8534305,106/03/07,999/12/31,HM45010002,原鄉醫療照護團隊
3545051539,衛康診所,,花蓮縣吉安鄉自強路６４２－１號,03 8571313,106/03/07,999/12/31,HM45010002,原鄉醫療照護團隊
3545110837,水源診所,,花蓮縣秀林鄉水源村８０－１號,03 8580501,106/03/07,999/12/31,HM45010002,原鄉醫療照護團隊
5907350266,人和藥局,,高雄市苓雅區正義路１８０－６號,07 7490883,105/07/28,107/12/31,HM02080001,國高總
